absorbance_ratio_A570_A400,lspr_shift_nm,nanoparticle_aggregation_index,color_shift_delta_E,fluorescence_nir_au,ros_h2o2_signal_uM,spectral_response_integrated,plant_stress_index,plant_health
0.169957,0,0,0,7.671707,18.9605,0.411826,0.114745,1
0.863035,18.078,0.99755,34.3489,3.456476,30.1058,1.491961,0.622992,0
0.583524,4.7678,0.308012,29.1402,5.128731,19.7791,0.864512,0.444231,0
0.17099,0.7035,0,3.1386,8.12982,8.6204,0.228168,0.060338,1
0.588229,2.9871,0.387469,26.1816,5.630236,25.0343,0.747968,0.336963,1
0.589679,7.0764,0.516393,20.5448,4.591479,24.3335,1.136369,0.431114,0
1.535753,49.2315,0.828972,42.4372,1.442891,84.2998,2.637232,0.789935,0
0.165,0.0962,0,2.0778,8.15659,6.3955,0.38606,0.007528,1
0.200247,0.7933,0.143408,7.0916,7.400776,13.5015,0.374305,0.138158,1
1.236458,35.3755,1,37.2139,1.92447,59.6849,2.078463,0.858879,0
1.341393,38.4663,1,41.6585,1.204343,66.6771,2.391194,0.841743,0
0.259885,1.9974,0.055511,6.1133,6.972387,10.9014,0.518,0.107069,1
0.618253,11.5223,0.517516,21.8219,5.33283,9.8872,0.877136,0.252034,0
0.126969,0.8101,0,0,8.182702,11.4242,0.278144,0.163329,1
0.999792,26.6346,1,35.6873,3.405718,43.7986,1.592208,0.737214,0
0.148001,0.1601,0,0,7.740884,8.7247,0.299941,0.031363,1
0.177959,0.8204,0.100827,6.4255,7.985437,6.7142,0.172133,0.138815,1
0.22357,0.3498,0.063956,5.4779,7.544752,16.2057,0.440867,0.168776,1
0.214517,0.412,0.000891,9.2444,7.83097,5,0.319057,0.051287,1
1.339075,40.672,1,39.5843,1.675956,64.2944,2.358043,0.815522,0
0.259657,0.9805,0,7.1679,7.256725,9.5191,0.61887,0.062213,1
0.95786,24.1105,0.982173,39.869,3.969719,43.9652,1.600055,0.700412,0
0.72578,11.6809,0.760181,29.9106,4.114971,27.5576,1.13702,0.481781,0
0.240119,2.2439,0.064861,4.0358,6.848727,7.7271,0.554823,0.164124,1
0.167602,0.0851,0,4.2886,8.053759,15.0316,0.293351,0.151208,1
1.008391,25.566,0.931192,42.06,3.255566,36.8327,1.770227,0.693326,0
0.185656,0,0,4.5622,7.490994,12.6826,0.395127,0.177013,1
0.18515,1.8439,0.098801,0,7.679281,14.23,0.483149,0.062326,1
1.273942,36.4154,0.997938,40.6531,2.386807,52.7967,2.159127,0.791703,0
0.320347,1.9207,0.035566,5.8996,6.689157,5.9257,0.438187,0.186812,1
0.203889,0,0,10.7399,8.096022,14.722,0.254006,0.122166,1
0.547364,5.6257,0.155821,23.5227,5.583545,12.773,0.700435,0.242783,1
0.538239,5.2558,0.156801,19.1261,5.109015,12.2444,0.887242,0.186428,0
0.160288,0.8302,0.020467,0,7.757811,11.3814,0.38051,0.183246,1
0.201021,1.6101,0,2.0472,6.6276,10.6014,0.462882,0.145373,1
1.058451,27.0247,0.906606,37.1074,2.865656,46.6418,1.804475,0.729785,0
0.321123,0.6778,0.056467,7.4057,7.399268,10.7867,0.335472,0.148345,1
0.726082,10.4756,0.511819,34.0273,4.719382,34.1136,1.060606,0.409221,0
0.392998,3.2045,0.080928,11.0394,6.812853,5.4294,0.527319,0.109254,1
0.236104,2.7288,0,9.6141,7.037048,5.7328,0.477559,0.03961,1
0.543413,6.7289,0.182085,22.3295,4.738005,15.8622,0.944526,0.260108,0
0.368586,2.6095,0.110704,12.275,7.271743,10.4908,0.5825,0.241868,1
1.418341,48.0096,0.996666,34.0632,0.651788,71.9468,2.537865,0.911022,0
0.220539,0.801,0.152637,13.3202,7.618863,10.8683,0.424435,0.165026,1
0.355608,2.4612,0.062211,11.5155,6.395324,11.4923,0.591078,0.196107,1
0.205743,0,0,1.9116,8.027783,15.3015,0.368189,0.138338,1
1.141889,30.4409,0.949943,39.2036,2.652858,38.928,1.88646,0.690499,0
0.650144,9.409,0.566898,26.2173,4.841036,30.965,1.041988,0.532279,0
0.431807,2.5233,0.218647,18.6109,5.76328,12.2053,0.671542,0.292709,1
0.205411,0.2228,0,7.1838,7.651322,14.0542,0.347104,0.095124,1
0.567148,3.5213,0.278568,21.2719,5.595471,22.9608,0.640325,0.297976,1
1.482182,50.7508,1,47.2559,0.793195,81.1656,2.839249,0.889028,0
1.334121,39.5358,0.953012,39.3323,1.556924,70.3835,2.270176,0.792259,0
0.327696,1.0448,0.029352,9.9254,6.660837,13.0418,0.44562,0.202871,1
0.35579,0.7839,0.140314,17.8357,6.263732,11.6346,0.697267,0.277798,1
0.283609,0.0878,0.014963,3.6158,7.691771,6.8372,0.393363,0.075918,1
1.080542,27.1222,0.958792,33.3804,3.123218,46.6405,1.689542,0.690781,0
0.249028,2.7532,0,7.6977,6.59198,5,0.409522,0.12097,1
1.280999,34.1683,1,42.0716,2.295677,57.3081,2.13165,0.783887,0
0.364894,0.6986,0,7.4082,6.325619,5,0.507266,0.181732,1
1.14285,29.5656,1,36.0356,3.112523,54.4022,1.790733,0.7184,0
1.542475,48.4209,1,49.8312,0.783391,84.1713,2.564,0.924823,0
0.13332,2.2569,0,5.0106,7.719067,15.9772,0.24532,0.127056,1
1.293718,37.1075,1,40.9113,2.086894,66.2146,2.28491,0.6662,0
0.410424,1.7294,0.097754,19.4121,6.564383,13.564,0.725696,0.247868,1
1.500424,48.1481,1,37.2124,0.5,80.8652,2.798679,0.884698,0
0.395424,1.826,0,10.6808,6.441622,9.5198,0.504368,0.141027,1
1.384854,40.8201,1,42.7914,0.823835,76.5163,2.433241,0.813081,0
1.105577,28.2281,0.9244,29.4362,2.954159,46.3538,1.860398,0.620916,0
0.755249,10.5816,0.668792,32.1325,4.386582,27.4574,1.23358,0.584894,0
0.455304,2.6356,0.28093,21.7984,6.300262,18.8264,0.60326,0.255819,1
1.117754,32.8094,0.968508,34.9278,2.102559,45.1964,1.857947,0.681215,0
0.646987,9.7605,0.322725,30.0795,5.244816,21.3324,0.919291,0.393072,0
1.250801,34.0952,1,35.5202,2.321134,61.2851,1.962392,0.717571,0
1.12502,26.1163,1,36.075,2.876731,46.9585,1.817905,0.735232,0
0.29996,0.5065,0,14.8919,6.367992,9.4998,0.252267,0.232703,1
0.149809,0,0,0,8.102317,12.5188,0.286802,0.065813,1
0.647109,10.6595,0.67095,21.0249,4.390057,32.9623,1.055784,0.506127,0
1.437896,45.2592,1,43.0813,1.002687,69.2251,2.382133,0.836347,0
0.536887,5.2518,0.230989,20.6115,5.281633,14.9384,0.833723,0.285824,0
0.333943,0.1273,0.070686,10.524,6.627304,16.5884,0.45194,0.197582,1
0.652317,8.788,0.600764,27.8654,4.658385,29.7887,0.997086,0.343144,0
0.186242,0.2346,0.093354,5.9121,7.755687,9.8233,0.406329,0.225349,1
0.390007,2.1798,0.130985,16.9751,6.319417,21.1955,0.689953,0.29634,1
0.360961,3.8479,0.109416,14.9226,6.651869,5,0.620997,0.181621,1
