pesticide_concentration,uv_vis_absorbance,color_shift,lspr_shift,nanoparticle_aggregation,nacl_effect,fluorescence_signal,spectral_response,plant_stress_signal,plant_health
4.7906,3.5574,144.8059,47.6737,1.1517,3.5865,1.5912,9.8001,15.7846,0
0.4727,1.1538,7.9980,4.8372,0.1117,0.0003,7.6043,1.4133,2.4617,1
4.8443,3.5423,145.5845,45.1921,1.0223,2.9766,1.5684,9.7286,16.0208,0
3.1208,3.0311,77.3515,16.4072,0.6611,1.6959,2.8311,4.8959,10.7154,0
4.4048,3.3493,131.2811,36.1383,0.9271,2.5866,1.6638,7.7959,13.7932,0
2.1182,3.0660,50.3462,11.1044,0.3173,0.7969,4.2723,3.6540,9.5522,0
1.0956,2.0787,15.3600,6.7586,0.0937,0.2458,6.1051,2.4350,5.6604,1
2.0932,2.6091,52.9825,8.7251,0.3420,0.4986,4.8316,2.5051,7.2483,0
1.2704,1.9847,33.1940,6.6319,0.0553,0.0069,4.8150,2.9510,7.2219,1
0.5711,1.0871,6.7890,2.8600,-0.0326,0.2089,6.9016,1.2866,3.4279,1
4.0417,3.2442,111.9418,36.0121,0.9533,2.4027,1.7308,8.3972,15.5989,0
3.9465,3.3611,111.1660,31.8385,0.8958,2.6284,2.0400,7.6273,13.7678,0
0.7491,1.7057,11.9830,5.8281,-0.1034,-0.2024,6.2503,2.4897,3.9017,1
2.7127,3.1745,88.4625,14.8976,0.6047,1.2454,3.5560,3.9005,9.7156,0
2.1124,2.8578,57.1216,11.6741,0.2814,0.3923,4.6797,4.0206,7.1762,0
2.1814,3.0194,58.8142,14.7535,0.3484,0.6781,4.0503,5.1458,8.2892,0
1.6265,2.4906,46.8065,7.5095,0.2277,0.4465,4.9311,2.5329,6.4077,1
2.5316,3.0990,66.3112,11.1091,0.5253,1.1074,3.6469,4.1773,9.6713,0
2.4931,3.0685,74.7078,12.3807,0.5345,1.0242,3.6384,3.3713,9.1038,0
4.2567,3.4589,136.2973,35.6715,1.0176,2.7852,1.2131,8.4593,14.2362,0
2.8415,2.9308,80.8057,14.5068,0.5740,1.0785,3.3589,4.3743,10.4365,0
3.0824,3.0970,82.8353,21.0291,0.6913,1.6333,3.0828,5.3695,11.1664,0
1.3791,2.6538,40.4511,6.3361,-0.0275,0.1423,5.1167,2.1652,5.1894,1
4.3679,3.2929,133.4612,44.5779,0.9325,2.6269,1.9898,9.9903,14.0631,0
1.0054,1.7835,17.4352,3.4904,-0.0248,-0.1087,5.1380,2.0018,4.7650,1
3.8931,3.3644,116.4080,35.0585,0.9408,2.2359,2.3761,8.0164,14.6357,0
1.4697,2.3140,43.7894,8.5753,0.1913,0.2735,5.1359,3.4177,5.5670,1
2.5241,2.6677,62.9846,12.6375,0.4887,0.6769,3.3417,3.6252,9.4638,0
3.2102,3.1747,85.5908,20.5248,0.7269,1.6721,2.9976,5.8838,12.5773,0
3.4767,3.2510,101.8849,25.3255,0.8126,2.1593,2.2262,6.2011,11.8930,0
1.8479,2.3937,53.9799,11.1399,0.1766,0.3133,4.9169,3.1946,6.8060,1
0.7780,1.5872,24.0766,6.5181,0.0040,0.2988,6.4186,1.4019,4.2721,1
2.0969,2.9506,55.8958,8.1097,0.3371,0.7658,4.2132,3.7982,7.3116,0
2.5283,3.0035,67.1353,7.1660,0.5397,1.1497,3.3185,3.1505,9.6475,0
4.7799,3.5209,137.9199,42.1166,0.9415,2.7982,2.3435,9.2898,13.1833,0
1.0372,1.6638,21.8620,6.0100,0.0796,0.0475,6.1022,1.8549,3.5759,1
1.2322,2.0436,31.9512,3.2150,0.1231,0.2546,5.2340,1.3488,6.2151,1
0.6459,1.4089,10.6232,2.2365,0.0466,0.0366,7.0462,1.2612,2.3765,1
2.3583,2.6480,56.9545,9.0447,0.3743,0.6856,3.6315,2.5040,8.8413,0
4.1045,3.3128,112.4413,31.9779,0.9255,2.5433,1.6103,7.4929,13.5976,0
0.2480,0.7876,4.4640,2.4969,-0.0436,-0.0899,7.6909,1.2061,3.0014,1
0.6665,1.6143,16.6937,6.9898,0.1535,0.0381,6.3413,1.7755,3.5441,1
4.0095,3.5829,118.0281,35.1840,0.8877,2.1632,1.8152,7.8540,14.4015,0
0.3139,0.7871,-8.2498,1.9436,-0.2122,-0.3538,8.3484,0.1416,1.8406,1
0.4769,1.0555,15.6026,5.5318,-0.0242,-0.1331,6.5974,1.4511,2.6899,1
4.6082,3.4910,136.3198,39.3203,0.9807,2.8573,1.9029,8.2192,15.9850,0
4.9899,3.7028,153.9467,45.3064,0.8792,2.6334,1.3965,9.3640,15.1285,0
3.4988,3.0764,94.8707,25.7050,0.8341,2.1594,2.9544,7.4547,11.8670,0
4.9746,3.5116,141.7768,46.8743,0.9865,2.9847,1.4267,9.4977,16.6043,0
2.7010,3.0823,74.7887,13.5636,0.4437,1.0088,3.3258,2.9349,9.7625,0
1.8960,2.5945,65.9244,9.8123,0.3693,1.1426,4.4707,2.5850,7.6679,0
2.9536,3.0936,91.6575,18.3981,0.6429,1.5226,3.1461,4.1252,11.7130,0
0.4594,1.2426,2.0490,2.6517,-0.1057,-0.1132,7.0724,0.9902,2.9758,1
1.6432,2.4264,29.1518,8.7227,0.1587,0.3536,4.7779,2.9585,5.8484,1
3.5061,3.2837,99.6105,23.0682,0.8542,2.2440,2.8218,5.0229,11.8518,0
1.7233,2.3806,51.8389,6.9525,0.1357,0.1258,4.4598,3.1412,6.9628,0
1.0976,2.0088,39.8442,3.4749,-0.0146,-0.0004,6.0458,1.3696,4.7926,1
1.1261,1.9139,25.3455,3.7529,-0.0381,-0.1799,5.5032,1.5803,5.4418,1
2.5070,2.9447,74.7296,8.5309,0.4254,0.9751,3.6562,1.9459,9.9331,0
2.5011,2.8719,66.2142,4.9135,0.4165,0.8297,3.8399,2.6349,8.4073,0
0.2135,0.4375,5.4476,-2.5770,-0.0418,0.0641,7.3702,-0.5871,2.7204,1
0.7473,1.7492,14.5100,4.0776,0.0735,0.2643,6.7769,1.3375,3.0317,1
0.1082,0.2783,11.0709,2.1197,0.0349,0.1687,8.6957,0.6970,0.4950,1
1.7039,2.7689,41.6832,9.0977,0.2405,0.4527,4.9961,3.0278,6.4004,1
4.2871,3.5991,135.0669,42.2149,0.8507,2.2847,1.7315,8.5862,14.3206,0
2.9251,3.0682,75.1758,15.1757,0.8771,1.7833,2.8383,4.1507,11.6294,0
4.4250,3.7269,121.8846,44.1648,0.9970,2.6831,2.0586,9.5655,14.2371,0
2.2440,2.6744,52.4338,13.6374,0.4998,0.8273,4.1854,3.6571,9.0077,0
1.0446,1.9736,13.9362,8.6726,0.1132,0.0698,5.2193,1.9474,4.2739,1
2.3585,2.9323,53.0336,12.0629,0.2967,0.7815,4.4769,3.4513,7.8652,0
2.3004,2.9818,57.6941,11.3872,0.3588,0.7286,3.6448,3.6732,8.9209,0
2.4194,2.6977,58.6035,11.8160,0.5235,1.1130,3.0173,3.4524,10.0303,0
2.8491,2.9359,78.7202,15.1720,0.5543,1.2972,3.0816,3.7815,10.1792,0
1.7909,2.7628,45.8075,4.8936,0.2826,0.6075,3.8302,2.7853,7.0996,0
4.6919,3.7159,136.0608,46.2712,0.9358,3.0760,2.1991,10.2392,14.5853,0
1.1404,2.0940,20.7798,5.1135,0.0569,-0.0103,5.9747,1.7490,4.6212,1
0.7047,1.5232,18.0606,8.1360,0.0108,0.3408,7.2930,1.9152,2.3562,1
1.9666,2.4079,51.4752,12.2546,0.2071,0.4955,4.7755,2.6350,6.5771,1
2.1310,2.9486,50.9237,11.6085,0.3100,0.7264,4.0325,4.0354,7.8765,0
2.1489,2.6622,60.6975,15.2799,0.3702,0.8123,3.2383,3.9703,10.0506,0
3.9062,3.1328,114.9326,32.6814,0.9039,2.0784,2.0953,7.8100,14.0845,0
1.4215,2.2303,27.8373,10.7469,0.1436,0.2528,5.0912,2.8851,5.9794,1
1.9827,2.7409,62.8990,9.3849,0.2698,0.3929,4.9304,3.3531,7.7112,1
0.4802,1.3878,9.7465,2.0744,-0.0994,-0.1128,6.9122,0.9065,3.1852,1
2.9946,2.9064,84.5237,17.2784,0.7955,1.7307,2.7847,4.6771,11.0857,0
1.5528,2.1954,25.2356,8.5016,0.2103,0.3161,4.6388,2.6974,6.2302,1
0.8583,1.6519,19.1740,6.5991,0.0002,-0.2002,6.2828,1.1313,3.9772,1
4.3111,3.3513,121.1750,35.7402,0.9361,2.5327,1.6664,8.1649,14.1199,0
4.9219,3.7091,149.1398,50.1954,1.0219,3.2847,1.7584,10.0540,15.1641,0
2.5717,3.1311,67.1283,21.2028,0.4862,1.2183,3.6475,4.1454,9.9809,0
0.6852,1.2610,18.4505,3.7125,-0.0027,0.0547,6.8629,1.9450,3.1543,1
1.7249,2.5567,49.7277,7.8708,0.2416,0.2018,4.2356,3.7572,6.7150,0
1.2754,2.1424,15.3889,7.1887,0.1173,0.2168,5.8250,3.6615,4.4992,1
2.2369,2.8858,62.7158,12.0222,0.3843,0.8209,4.1152,3.1046,8.9531,0
4.9337,3.3282,162.6104,47.7825,1.1105,3.0329,2.3330,10.0387,15.3407,0
0.7076,1.4259,24.8144,-0.5007,0.0311,0.0367,6.5615,0.9985,4.1155,1
1.2661,2.2542,22.4821,5.3900,0.0451,-0.0673,5.3814,2.5814,5.4251,1
2.5394,2.8751,66.1944,12.0361,0.5165,1.1576,3.1892,3.4583,11.0631,0
4.0432,3.3963,124.2908,33.9134,0.9986,2.3697,2.2695,7.4433,14.8999,0
3.3560,3.0994,96.7858,23.9553,0.9710,2.4222,2.9610,6.2842,11.5625,0
2.4254,2.8545,66.7979,14.5548,0.3068,0.8786,3.4531,4.7408,9.7835,0
3.8272,3.2263,108.1134,26.3589,0.8748,2.3328,2.1044,5.6790,13.2337,0
2.2791,2.7307,49.7688,9.2528,0.3957,0.8226,4.0847,3.7060,8.6777,0
0.4735,1.1224,9.7923,2.1906,0.0557,0.0180,7.0619,0.7141,2.8338,1
3.5345,3.0971,95.9586,29.4066,0.8676,2.1717,2.8258,5.8348,13.1705,0
2.3031,2.9106,76.0533,9.1609,0.2588,0.3641,3.3668,3.4611,9.5385,0
2.1182,3.0936,66.6827,11.6686,0.2919,0.5685,4.1824,3.5132,7.4469,0
4.7380,3.4753,143.0240,45.9114,1.0108,2.8420,1.3177,9.1499,15.7406,0
0.8948,1.6898,30.2146,3.6460,0.0675,0.1616,5.8807,1.6430,5.3940,1
2.7354,2.9439,63.1441,14.7566,0.5527,1.2262,4.1915,4.4642,8.9750,0
3.3399,3.2185,101.5508,21.8006,0.9589,2.3450,2.2511,5.9934,12.6689,0
1.0827,2.0482,16.0910,4.0066,0.0760,-0.0786,6.4865,2.0103,4.6929,1
0.3263,1.1385,2.6574,6.3552,-0.0243,-0.1692,7.1212,0.8286,2.2146,1
3.4792,3.1295,102.2561,18.4696,0.8127,2.0787,3.1673,4.8625,11.2599,0
0.7134,1.6204,13.9811,-1.1614,0.0564,0.3978,7.4057,0.6663,3.6160,1
0.2149,0.6406,9.9280,-1.9876,-0.0461,-0.1770,8.9062,-0.3341,0.7885,1
3.5250,3.2296,110.7298,22.5541,0.7755,1.9401,2.1635,5.8327,12.8127,0
2.0021,2.5583,23.9970,8.5903,0.2406,0.5407,4.7004,3.2899,7.1951,0
2.0020,2.8348,53.1543,8.2566,0.3703,0.9435,4.6975,2.3594,7.8208,0
3.8770,3.5271,100.1180,36.4515,0.8122,2.3702,1.5142,7.9877,14.6195,0
4.2061,3.4997,117.3081,40.0912,0.9117,2.5363,1.9494,8.2298,15.2905,0
3.9901,3.1979,118.9274,32.9073,0.8351,2.3038,2.6524,6.7675,14.6625,0
3.4232,2.9343,98.4791,23.4279,0.8845,2.2204,1.9977,5.8140,13.1631,0
0.3048,0.8779,4.0159,0.0629,0.0044,0.1054,8.0420,-0.0172,1.4698,1
4.1563,3.2574,112.7278,34.3687,1.0710,2.8961,2.3697,7.5225,15.0038,0
0.5245,1.3352,7.0183,1.2965,0.1975,0.2698,7.4095,1.3190,3.5568,1
0.2785,1.1256,12.9744,3.1727,-0.0877,-0.0616,7.6005,0.7950,3.1454,1
2.9096,3.0956,68.4540,16.1983,0.7537,1.6709,3.1455,4.4666,10.2358,0
1.1931,2.3850,28.8471,4.5408,0.0653,-0.0224,5.0678,1.8369,5.7952,1
3.5793,3.3168,107.1808,20.5982,1.0426,2.9059,1.9591,5.6150,12.9777,0
1.2082,2.2554,50.0950,7.1331,0.1060,0.2313,5.1621,2.5926,5.7927,1
0.9962,1.8495,20.7184,4.8345,0.1298,-0.0201,5.9907,2.3183,4.4986,1
1.4468,2.3412,34.1005,8.9422,0.1836,0.0919,4.7801,2.0148,5.5965,1
2.0602,2.7851,46.6818,12.2848,0.1650,0.4129,3.9649,3.6127,8.7175,0
1.8158,2.7158,44.8836,10.1591,0.2079,0.1949,4.5516,2.6867,7.2207,1
4.2453,3.2704,119.5466,36.8172,0.8641,2.3152,1.5550,6.5888,14.4963,0
4.1978,3.4129,122.2342,37.8093,0.8997,2.3735,1.9356,8.8776,14.7965,0
0.5497,1.2437,4.1573,-0.6315,-0.0145,0.1146,6.4184,0.2434,4.3227,1
4.6592,3.5516,139.3319,41.1843,0.9477,2.7229,1.5724,9.3394,15.6188,0
2.7447,3.1170,80.3337,12.0511,0.6398,1.2309,3.7318,4.3526,10.4613,0
4.2780,3.5245,134.4084,41.4554,0.9855,2.5082,2.4927,8.4884,14.0093,0
0.3938,1.2159,-4.4949,-0.6241,-0.0172,0.0591,6.7311,1.5126,2.8585,1
2.9562,3.2395,71.9525,20.3074,0.7827,1.9257,3.4164,5.7961,10.1126,0
3.3928,3.1738,95.4278,22.9084,0.8454,1.8553,2.3793,5.6825,11.6864,0
2.9734,3.0090,90.4997,15.0929,0.6236,1.3340,3.0144,4.9925,11.0159,0
4.7638,3.6152,121.8919,45.0465,0.9892,2.8095,1.5309,8.6836,15.9044,0
4.8101,3.4043,136.7471,44.9643,1.0301,2.8707,1.1523,8.8969,15.3605,0
4.4920,3.4317,134.9923,36.2452,1.0229,2.9388,2.1246,8.8547,14.5215,0
3.8409,3.1690,116.6132,30.5035,0.8808,2.1010,2.0030,6.4522,13.0170,0
0.4626,1.0137,11.9383,3.8336,-0.0758,-0.0205,7.0408,1.1588,2.8798,1
1.4380,2.4688,31.8710,8.8142,0.0947,0.0543,5.0869,2.7470,5.4672,1
2.3069,2.9813,74.6591,12.7677,0.5551,1.1303,4.7053,4.5334,9.6619,0
1.3237,2.2352,20.1253,3.4950,-0.0080,0.0950,5.7405,1.5633,4.3646,1
3.6373,2.9099,101.5494,32.5798,0.7594,1.9387,2.5692,6.9097,13.5148,0
2.5305,3.1335,73.0486,7.5590,0.4808,1.3157,2.7992,3.5395,10.4263,0
2.9381,3.1703,71.9606,16.7286,0.7110,1.5666,2.5685,4.8102,12.3808,0
2.2604,2.7713,59.0910,10.0376,0.3487,0.5854,3.8112,3.2754,8.8949,0
4.5713,3.5309,139.0741,39.0833,0.8822,2.8167,1.6644,8.6073,15.4484,0
2.2011,2.4373,55.7547,6.2948,0.5417,0.9847,4.2898,2.0697,7.7455,0
1.0281,1.8837,33.8841,3.1576,-0.0088,-0.1631,5.9652,1.6345,3.5290,1
1.7309,2.6163,35.2102,7.7316,0.3020,0.9778,5.0518,3.9162,6.7924,1
4.7631,3.4100,137.3750,47.3453,0.9034,2.6013,1.5333,9.4639,14.6711,0
4.2836,3.0882,121.7167,38.7681,1.0102,2.6290,1.2678,8.4446,14.5299,0
2.3532,2.9625,73.3805,12.4241,0.4165,1.0023,3.1910,3.7932,10.1506,0
0.3139,0.8056,18.7296,3.4170,-0.1030,-0.0012,7.1483,0.7848,2.5041,1
0.6040,1.3748,15.3361,4.5754,0.0104,-0.0834,7.1185,1.4351,2.8491,1
1.0477,1.6759,23.6443,6.2766,0.0033,0.1780,5.5711,1.5852,4.2309,1
0.8145,1.5735,20.7607,4.7477,0.0829,0.2299,6.2472,2.1807,3.1522,1
2.3921,2.9094,64.7302,12.7140,0.3826,0.7094,3.8564,4.3283,7.9122,0
2.6229,2.9737,63.9810,9.0443,0.5360,1.2922,2.8839,3.6821,10.8188,0
2.7767,3.0727,70.0785,19.8079,0.5497,1.2048,4.0493,5.4875,9.5329,0
0.8980,1.8640,24.2746,2.7841,0.0417,0.2370,6.6088,1.7531,3.8528,1
2.8286,2.9255,62.9350,13.6162,0.7011,1.4078,2.9174,3.9114,10.9901,0
3.5339,3.3618,95.2239,19.3475,0.9485,2.3427,2.6864,5.5568,11.2645,0
0.3657,0.8528,6.0641,4.2848,0.0884,0.0913,7.1493,0.3132,3.7367,1
0.5544,1.4921,7.0267,0.4496,0.0254,0.2652,7.2920,0.7905,2.9963,1
4.4715,3.2989,124.3431,42.0726,1.1036,3.0068,1.1996,9.8641,15.3340,0
0.3812,1.2521,16.1683,-1.1641,0.0468,0.3206,7.6046,-0.1407,2.4845,1
0.2931,0.9525,-17.4357,1.6933,-0.1343,-0.1989,7.2517,-0.3247,2.1958,1
2.0657,2.6059,46.6889,12.9339,0.2371,0.6951,4.3144,3.9575,7.6264,0
1.4721,2.3706,38.4449,8.5127,0.0474,-0.0378,4.9693,2.4027,6.3974,1
1.6395,2.8094,24.6020,2.8290,0.2583,0.5188,5.1391,2.3023,5.9373,1
3.6714,3.2670,113.5543,28.3275,0.8764,1.9630,1.8540,6.1151,13.9774,0
3.5154,3.1319,99.6021,25.2035,0.9104,2.2914,2.4495,4.9859,13.1009,0
2.5186,3.0429,64.3628,10.5813,0.5145,0.9064,3.4153,3.8066,10.0768,0
3.4402,3.2091,97.5734,26.1295,0.7529,1.9868,2.3707,6.1719,13.4486,0
1.4611,2.6945,31.8931,7.4277,0.0689,0.2438,5.1319,2.0615,6.2081,1
0.8693,1.7554,11.9417,1.4051,0.1267,0.3210,6.9492,1.4962,3.3335,1
4.0829,3.1669,139.6634,36.8869,0.9677,2.7054,1.6689,7.5478,14.8082,0
4.1017,3.4254,118.1365,37.9148,0.8543,2.2527,2.2004,8.6402,14.0382,0
2.4925,2.6709,78.9010,7.9813,0.4313,0.9458,3.6512,2.8983,9.7899,0
1.8781,2.5507,41.7845,10.3626,0.1702,0.2763,4.2806,2.5571,8.0238,0
1.1432,2.4049,33.5958,9.2170,0.1072,0.2342,5.8126,2.4611,5.6111,1
1.7924,2.5035,61.0995,9.8947,0.1493,0.3465,4.0881,2.9508,7.2944,0
1.0452,2.0695,23.2428,6.1754,-0.0664,-0.2371,6.1799,2.6648,4.3502,1
1.3049,2.1569,37.9763,9.4458,0.0693,0.2921,5.2306,1.9001,4.6565,1
4.5903,3.2832,140.7166,34.5647,0.9226,2.7187,1.9709,7.9119,14.7012,0
3.7520,3.3929,119.6162,24.2378,0.8673,2.3240,2.2166,6.1219,11.8658,0
1.2248,2.3622,31.7805,6.0642,0.0059,-0.0438,5.5465,2.0148,5.4264,1
3.6698,3.0443,86.7421,23.3155,0.9781,2.5139,2.6890,6.1761,13.3430,0
0.6531,1.3194,11.9290,4.0011,0.0401,0.2578,7.7097,1.7861,2.9359,1
2.3387,3.0416,50.3063,9.3318,0.3633,0.8227,3.6108,3.4857,8.3936,0
1.6220,2.6295,36.5172,6.8306,0.0175,0.1572,5.1416,2.1104,6.4821,1
3.3993,3.2337,97.1157,18.7349,0.9839,2.4135,3.0515,5.1187,13.2921,0
3.7598,3.2254,103.9733,32.1123,0.7984,2.0804,1.3918,6.7299,14.2273,0
3.1632,3.2529,91.4449,13.6617,0.6587,1.5240,2.5219,5.2266,11.5877,0
1.7119,2.5570,35.7728,8.5110,0.2549,0.5046,4.4655,2.8910,6.8463,0
2.7572,3.0464,60.5052,10.4661,0.5449,1.1078,3.6922,4.0400,10.1882,0
2.0254,2.7225,49.4161,10.7831,0.3981,0.6912,3.9578,3.6583,7.5186,0
4.0316,3.3857,114.4284,35.5179,1.0631,2.8830,1.9672,8.2690,13.5134,0
1.1301,2.0659,18.7500,5.5009,-0.0311,0.0248,6.0118,1.2424,4.4050,1
2.9435,3.0228,97.8559,11.6168,0.5809,1.5760,3.1797,4.5741,10.4442,0
4.8820,3.5204,147.7117,46.0234,0.9905,2.7376,1.3810,10.3260,15.9985,0
2.2625,2.7553,52.7247,13.6937,0.3204,0.6985,3.7801,3.8980,8.6571,0
2.8485,2.7278,87.3128,10.0716,0.5223,1.0286,3.1036,3.3260,11.1598,0
2.9819,3.1133,88.0468,17.5546,0.7441,1.6882,2.5858,4.7329,11.7223,0
1.0236,1.8577,16.1764,4.5638,-0.0790,0.1366,5.9535,2.2978,4.2506,1
2.2551,2.7249,49.8457,11.8640,0.4843,1.3919,3.9211,3.6102,8.8158,0
1.4719,2.3981,44.7728,9.6602,0.1127,0.0976,3.9872,3.3715,6.4833,0
1.5998,2.5017,33.0161,6.4448,0.2035,0.4041,5.2015,3.2127,6.9168,1
1.0243,1.9124,23.2784,5.9608,-0.0883,0.0621,6.0402,2.4956,4.7937,1
2.6853,2.9781,60.9314,14.6744,0.6310,1.2396,3.0288,3.8850,10.9226,0
3.5992,3.2708,93.7207,24.7520,0.8903,2.2587,2.3010,5.9893,12.3637,0
0.3979,0.9954,14.0453,-1.5607,-0.0043,-0.0908,7.8235,0.3969,2.7642,1
1.0501,2.0946,24.5682,3.8896,0.0145,0.2035,6.7168,1.8013,3.7230,1
3.9831,3.4246,118.9610,28.2222,0.9717,2.6330,2.4548,7.0923,13.1971,0
0.8272,1.7822,14.7952,9.0318,0.1141,0.1014,6.3365,2.1015,5.6126,1
3.3727,3.3480,86.2727,24.6521,0.9019,2.1432,2.4159,5.8055,12.2875,0
1.5869,2.4342,39.1879,5.2965,0.0254,-0.1222,4.9587,2.0579,5.3687,1
3.1915,3.1239,96.1862,16.7283,0.8917,2.1069,3.0338,4.0816,11.6380,0
4.4249,3.3736,146.0945,39.6363,1.0101,2.6964,1.6474,8.1577,13.2654,0
4.1899,3.3628,125.4645,33.6691,1.0030,2.6523,1.8466,7.8120,15.5582,0
3.0804,3.0703,70.9808,17.5988,0.7053,1.4523,2.7636,4.2041,12.6891,0
3.6908,3.2695,129.6580,28.6917,0.9603,2.6273,2.8205,6.3917,13.5730,0
2.1121,2.7358,53.4925,12.4949,0.2384,0.5353,3.3647,4.1179,9.3956,0
2.1096,2.7272,48.4867,7.4244,0.2564,0.5083,3.8766,3.1337,8.0299,0
4.3398,3.3976,112.8486,37.0305,0.9071,2.4262,1.8336,8.5420,14.0292,0
1.8377,2.3927,39.9835,8.2509,0.1653,0.3074,4.2989,2.5582,6.6488,0
4.6296,3.3868,142.5548,37.3218,0.9293,2.4632,2.4406,8.2628,14.1285,0
0.1696,0.5219,-5.8329,0.1168,-0.0422,-0.2226,7.9101,0.2186,1.7438,1
4.2814,3.4050,125.7022,39.8236,0.9430,2.7688,2.3048,8.4709,14.4661,0
2.9249,2.9095,98.4185,16.3891,0.7166,1.4189,2.7873,4.2390,11.7718,0
3.7541,3.3524,106.1639,34.2286,0.9065,2.4794,2.0365,7.6870,13.4620,0
0.9041,1.7553,6.7712,7.5816,-0.0325,-0.1715,6.1485,2.5722,4.1098,1
3.0149,3.5194,91.5531,13.6396,0.8064,2.0064,3.4209,4.7659,11.1507,0
3.0567,2.8621,81.0662,16.9928,0.7220,1.5984,2.6161,4.6070,10.8704,0
4.9445,3.3588,150.5980,48.2405,0.9079,2.6184,1.6784,9.9854,15.3445,0
2.8099,2.8519,75.4944,14.2689,0.6889,1.6065,3.6208,3.7265,10.8361,0
3.0994,3.3870,68.4701,18.8989,0.7300,1.6341,2.4319,4.8784,12.0445,0
2.3073,2.9943,69.7473,10.9843,0.4142,1.0289,4.4347,2.1487,8.4899,0
2.4598,2.8912,66.5381,15.5034,0.3991,1.0555,3.5696,4.2751,8.8587,0
1.3034,2.2270,33.0458,7.3226,0.1469,0.1161,5.9444,1.2976,4.7149,1
3.5677,3.2650,116.1097,25.5906,0.9582,2.4349,2.3121,6.3956,13.6424,0
4.5109,3.6192,147.8345,38.6703,1.0202,2.7821,1.8704,8.5653,15.4627,0
4.6948,3.4701,145.7227,42.9848,1.0038,2.7179,1.5944,8.9967,15.5073,0
2.2068,2.8484,59.6583,10.7486,0.2301,0.4078,3.7554,3.7401,6.7236,0
3.9859,3.1678,115.7610,36.6764,0.9320,2.5161,2.1466,8.5132,13.7286,0
0.7468,1.4217,12.8908,5.1144,-0.0283,-0.0502,5.8573,1.4121,4.2063,1
3.7916,3.5364,104.8694,31.2847,0.8931,2.5012,2.0111,7.1917,13.0659,0
0.8840,1.8311,19.8775,4.2911,0.0410,-0.2681,6.1771,1.5380,4.2353,1
2.1797,3.0226,48.7174,10.9031,0.4008,0.7414,3.6878,3.7540,9.3790,0
3.3689,3.1081,98.5512,28.9966,0.9236,2.2994,3.4704,6.5347,11.3078,0
2.5422,2.9688,72.7036,10.0168,0.3720,0.9251,3.6434,4.0203,7.9651,0
1.0699,1.7023,33.5634,2.0013,0.1818,0.0779,6.0400,1.1999,4.7759,1
3.8001,3.5689,100.8319,27.5908,1.0556,2.7788,2.1558,6.6925,13.3823,0
2.7815,2.7768,73.9504,13.0492,0.5354,1.2768,2.6845,3.4386,11.3379,0
1.5800,2.4040,26.6657,7.0668,0.2618,0.5332,4.0914,2.9259,7.7190,0
2.0758,2.4221,51.2052,14.1402,0.2750,0.7182,4.3669,2.9639,7.3088,0
3.9420,3.5571,111.9574,37.4240,1.0833,2.9454,2.1364,9.0107,13.8244,0
2.1973,2.6929,49.9172,13.3919,0.3844,0.7815,3.7681,4.0236,8.7910,0
3.4965,3.2498,108.6915,21.7647,0.9324,2.3212,2.2161,5.5976,12.7953,0
2.1457,2.9611,37.7217,13.6616,0.2114,0.2714,3.7763,3.3877,8.1216,0
2.8500,3.2714,88.9852,18.8434,0.6258,1.7882,3.8262,4.4535,9.7370,0
1.5231,2.3491,43.3054,7.4525,0.2883,0.6057,4.6747,2.7319,7.1767,1
4.6450,3.2018,143.0943,44.0719,0.9864,2.8544,1.2664,8.9273,15.5027,0
0.1143,0.4426,6.4799,-1.2525,-0.1005,-0.3129,7.8556,0.7216,0.8458,1
4.7546,3.4155,139.5890,42.0851,0.9612,2.7477,1.7469,8.7022,16.2544,0
2.3048,2.8608,50.5274,8.0335,0.3982,0.8576,3.8348,2.9033,8.8606,0
0.7737,1.7874,18.6372,5.2279,0.0360,-0.0323,6.6085,1.6557,3.7826,1
5.0000,3.3186,147.1599,46.7762,0.9689,2.7899,1.2257,9.9824,15.3671,0
2.9492,3.1534,66.2963,11.3437,0.7393,1.9706,2.4341,3.8904,12.1184,0
3.3918,3.1315,92.5904,22.4369,0.9413,2.4428,2.9429,6.0939,12.4785,0
3.6336,3.2991,98.3144,30.5209,0.9723,2.5509,1.6588,7.6299,14.3518,0
2.4473,2.8788,71.6335,10.6896,0.3927,0.8732,3.8950,3.6474,8.3994,0
3.7660,3.2780,96.6774,32.3103,0.9226,2.4482,2.3226,7.3829,14.2102,0
3.2276,3.0392,83.4310,26.7671,0.6763,1.6280,2.6207,6.1131,11.0911,0
2.8083,3.2500,78.1006,16.7534,0.7134,1.7453,3.2874,4.5329,10.8870,0
1.9863,2.6064,50.1727,10.1064,0.2746,0.3533,4.5055,2.5549,7.3674,1
2.4398,2.7570,71.7177,6.7180,0.6863,1.5855,3.5744,3.1514,10.2146,0
5.0000,3.5770,158.2589,49.4866,0.9929,2.9902,1.4954,9.4060,15.2337,0
2.1039,2.8782,44.3353,10.1576,0.3006,0.7425,5.4516,2.8443,6.8694,0
2.0191,2.7700,50.8317,13.7904,0.3548,0.4774,4.1779,3.2909,8.7667,0
1.5657,2.4366,29.3276,10.8093,0.1624,0.5232,4.6839,2.9069,6.6153,1
2.0917,2.9631,56.1831,10.8149,0.2998,0.6612,4.0140,3.6661,7.9142,0
